latitude,longitude,state_region,elevation_m,slope_deg,aspect_deg,curvature,rainfall_mm,soil_moisture,temperature_c,humidity_pct,land_cover,historical_landslide_count,days_since_previous_event,landslide,risk_category_prototype
29.17597,79.887535,Uttarakhand,2415.69,22.3,262.63,-0.0642,22.1,0.9843,14.83,40.52,Grassland,6,13,1,HIGH
16.044865,80.648461,Maharashtra,1721.13,8.27,60.62,0.0472,28.66,0.2883,20.14,50.1,Forest,3,1762,1,MODERATE
25.446124,92.543243,Meghalaya,271.56,20.9,134.45,-0.0607,392.39,0.4909,27.8,62.3,Forest,11,3144,1,HIGH
16.969198,75.136894,Karnataka,987.49,28.18,103.0,-0.1799,167.21,0.5965,21.67,55.25,Cropland,5,1792,0,MODERATE
29.554756,78.442863,Uttarakhand,235.93,2.45,280.73,0.1574,77.2,0.6697,26.13,45.02,Forest,0,-1,0,LOW
25.477732,90.299108,Meghalaya,1104.71,35.99,9.76,0.0328,151.59,0.64,20.88,66.79,Shrubland,4,3334,0,HIGH
27.059443,96.481727,Arunachal Pradesh,243.86,20.84,122.8,-0.2147,146.82,0.2843,26.3,62.27,Grassland,3,3197,0,LOW
32.868909,76.453794,Jammu and Kashmir,2386.49,15.36,277.95,0.3439,133.45,0.8897,17.15,47.51,Forest,3,1546,0,HIGH
29.461388,97.460125,Arunachal Pradesh,2337.7,10.63,24.03,0.075,182.28,0.177,11.22,57.53,Cropland,6,257,1,LOW
33.776797,74.766572,Jammu and Kashmir,510.7,5.48,196.2,-0.2482,232.14,0.4304,23.51,68.14,Forest,10,3554,1,MODERATE
33.322072,75.632913,Jammu and Kashmir,1375.67,8.69,63.77,-0.0755,65.07,0.3729,22.36,65.56,Cropland,4,80,0,MODERATE
11.029295,74.926867,Kerala,488.39,10.38,304.25,0.1425,98.14,0.3098,31.52,53.55,Forest,7,1209,0,MODERATE
29.285241,78.84796,Uttarakhand,1349.42,18.11,296.52,0.1392,102.04,0.7406,19.66,44.92,Forest,7,1868,1,HIGH
27.14917,88.846829,Sikkim,553.17,27.44,216.44,-0.1448,41.68,0.306,26.0,49.7,Forest,5,2285,0,LOW
31.366481,76.232666,Himachal Pradesh,1439.05,41.28,221.72,-0.0134,103.97,0.4212,14.66,73.45,Forest,4,2949,1,HIGH
15.508366,74.949002,Karnataka,2854.43,0.8,338.25,0.0139,50.63,0.8039,8.03,46.34,Grassland,3,650,0,LOW
20.95768,77.648921,Maharashtra,3508.78,13.17,251.51,-0.1682,32.77,0.6865,7.12,67.21,Cropland,2,2745,1,MODERATE
27.561365,91.555958,Arunachal Pradesh,3187.83,11.89,111.31,0.0765,155.41,0.3897,9.62,60.34,Cropland,3,1760,1,HIGH
16.03245,74.123905,Karnataka,5200.0,7.21,208.72,0.1376,221.28,0.1116,-0.16,47.85,Forest,1,7,1,HIGH
8.668953,76.330263,Kerala,423.88,31.26,123.99,-0.237,61.44,0.6383,26.01,47.52,Shrubland,1,1604,0,LOW
11.98536,75.447354,Karnataka,1241.52,5.36,155.18,-0.1181,122.9,0.9394,17.15,48.93,Built-up,5,455,1,MODERATE
31.281391,77.026543,Himachal Pradesh,1080.39,11.86,142.04,0.0584,84.32,0.8236,23.97,70.1,Forest,5,1466,0,LOW
27.115808,88.574952,Sikkim,1948.68,15.78,271.63,0.1068,173.12,0.7785,12.26,66.68,Cropland,5,1251,1,CRITICAL
17.76599,77.249543,Karnataka,404.82,9.0,315.04,0.011,109.93,0.337,21.21,52.51,Grassland,4,3940,0,LOW
25.768175,90.024248,Meghalaya,1576.06,16.28,140.09,-0.324,149.99,0.8474,20.05,77.54,Built-up,2,115,1,CRITICAL
35.296985,76.650371,Jammu and Kashmir,2817.01,11.06,143.06,-0.009,116.43,0.8846,11.07,58.34,Barren,8,748,1,HIGH
12.666117,79.13261,Tamil Nadu,1523.16,21.13,318.12,0.2273,191.08,0.8483,18.46,47.73,Grassland,7,3275,0,HIGH
30.70207,78.08846,Uttarakhand,618.05,39.29,87.19,0.0475,97.06,0.5325,18.61,51.03,Cropland,9,1812,1,HIGH
25.00322,92.68921,Meghalaya,941.39,18.73,176.36,-0.0108,105.7,0.636,19.73,62.37,Forest,2,3036,0,LOW
18.425546,75.408839,Karnataka,1867.96,4.21,158.01,0.0267,96.05,0.6544,18.15,63.81,Built-up,5,362,1,LOW
31.021313,77.62835,Uttarakhand,899.01,2.77,147.21,-0.1804,5.15,0.5569,27.8,54.3,Shrubland,2,2928,0,LOW
10.064514,77.258745,Tamil Nadu,1296.39,20.61,139.84,-0.1232,225.24,0.7326,22.23,81.87,Forest,5,2819,0,MODERATE
29.204653,78.255194,Uttarakhand,1187.84,5.52,246.93,0.1307,230.53,0.3543,25.77,70.76,Built-up,6,1387,0,MODERATE
29.868418,77.757843,Uttarakhand,441.18,24.34,79.29,0.0721,273.38,0.8568,25.94,66.96,Built-up,8,3527,1,CRITICAL
25.870404,88.532421,West Bengal,2359.84,8.31,163.83,0.0842,191.89,0.2412,9.97,65.16,Built-up,3,1134,0,MODERATE
27.852282,88.760503,Sikkim,758.22,13.94,31.2,0.038,140.38,0.7656,24.42,60.14,Forest,2,3012,1,HIGH
20.433492,72.856315,Maharashtra,1044.49,19.65,59.4,0.148,127.54,0.7692,15.28,70.88,Forest,5,3073,1,MODERATE
25.408893,91.114819,Meghalaya,4481.37,14.2,179.5,0.1435,130.94,0.7535,10.9,49.58,Built-up,2,510,1,HIGH
27.108165,88.380015,Sikkim,1623.91,20.95,150.33,-0.2597,211.58,0.5839,14.84,76.82,Forest,8,996,1,HIGH
11.439762,78.561516,Tamil Nadu,1979.19,13.37,156.04,-0.0103,271.57,0.2762,12.7,43.68,Cropland,7,3829,0,MODERATE
30.376191,78.448132,Uttarakhand,704.9,15.19,310.38,-0.401,59.99,0.3513,19.52,51.19,Built-up,5,3724,1,LOW
26.457937,88.120025,West Bengal,1639.19,10.85,24.29,0.188,50.83,0.926,21.45,43.34,Forest,5,1311,1,MODERATE
29.104461,78.860952,Uttarakhand,1199.04,11.09,327.15,-0.0417,90.57,0.4998,19.34,59.82,Cropland,5,2332,1,LOW
29.710105,77.82415,Uttarakhand,1144.18,26.65,276.49,-0.1878,27.73,0.4261,21.39,60.92,Forest,1,1778,1,MODERATE
27.537923,88.813146,Sikkim,331.87,16.33,203.16,-0.1629,201.41,0.1202,24.34,52.43,Cropland,7,2708,0,LOW
27.192246,88.647413,Sikkim,1139.66,7.95,34.97,-0.0673,187.9,0.6151,22.91,53.44,Forest,5,2474,0,LOW
25.817149,90.642645,Meghalaya,868.57,31.65,224.53,-0.1759,84.71,0.7026,18.24,46.03,Barren,3,1523,1,HIGH
25.141683,87.608085,West Bengal,1911.25,7.76,233.51,-0.1575,60.58,0.9203,17.73,72.09,Cropland,1,3586,1,MODERATE
29.247328,80.960995,Uttarakhand,2622.86,9.25,192.02,-0.1851,84.07,0.5295,8.54,58.62,Grassland,3,3695,0,LOW
32.415259,77.720332,Himachal Pradesh,2284.67,12.56,24.38,0.0068,18.63,0.2162,15.15,74.16,Cropland,1,3032,1,LOW
30.273851,78.071944,Uttarakhand,2460.13,12.43,83.53,0.1075,263.88,0.7673,13.03,45.67,Forest,5,2771,0,HIGH
11.266828,75.624412,Kerala,2224.92,17.84,22.86,0.2148,137.52,0.2781,12.68,68.95,Forest,6,2769,0,MODERATE
33.754998,74.461827,Jammu and Kashmir,2797.55,42.02,79.43,0.0108,55.57,0.2501,15.03,52.32,Grassland,5,815,1,MODERATE
32.762988,77.447615,Himachal Pradesh,480.43,10.5,24.68,0.0286,283.58,0.7109,28.26,47.13,Grassland,10,3530,1,MODERATE
30.570471,78.445503,Himachal Pradesh,801.43,19.56,196.24,-0.3284,201.06,0.7976,18.18,66.86,Cropland,5,973,0,MODERATE
17.51755,77.806815,Karnataka,2801.2,2.68,318.0,0.0205,106.16,0.3299,13.07,64.84,Forest,4,2536,0,LOW
17.875547,77.993024,Maharashtra,815.19,13.56,333.76,0.2511,15.62,0.634,23.07,46.94,Forest,3,1242,0,LOW
14.775517,77.75539,Karnataka,3177.63,24.05,74.63,-0.0269,84.81,0.3862,8.68,68.32,Cropland,3,1317,1,HIGH
31.225741,80.596881,Uttarakhand,1399.54,16.24,58.77,-0.0767,139.42,0.1929,21.21,62.13,Shrubland,7,2232,0,LOW
10.947114,76.794446,Tamil Nadu,1196.22,24.96,83.48,-0.1626,51.22,0.8093,15.89,75.58,Cropland,4,2703,0,MODERATE
8.839148,75.265226,Kerala,1132.63,42.78,190.4,0.2802,71.68,0.5796,25.5,47.82,Forest,3,2202,1,CRITICAL
29.995964,80.100702,Uttarakhand,786.26,14.48,246.94,-0.2405,172.84,0.6337,27.33,54.67,Forest,5,3875,0,MODERATE
30.57895,80.291914,Uttarakhand,1752.75,30.28,242.93,-0.1023,104.89,0.9515,21.13,71.84,Shrubland,4,3403,1,HIGH
9.669069,75.148415,Kerala,1932.47,11.17,263.99,0.0061,6.07,0.3099,16.63,40.01,Grassland,4,2077,0,MODERATE
14.217791,76.263968,Karnataka,3208.99,18.91,59.73,-0.169,152.6,0.5474,10.7,62.53,Shrubland,8,1742,0,HIGH
13.47908,74.350027,Karnataka,303.86,13.55,292.74,-0.1664,160.15,0.3312,24.57,56.96,Grassland,3,360,0,NO_RISK
9.17774,76.973922,Kerala,1961.27,55.0,334.15,0.0143,210.71,0.5181,14.76,65.92,Cropland,13,2727,1,CRITICAL
26.439436,87.45397,West Bengal,1115.65,13.54,354.37,0.1551,80.02,0.442,17.61,49.35,Shrubland,3,346,0,LOW
20.470771,78.122861,Maharashtra,1213.38,9.35,315.45,-0.0444,249.16,0.7611,25.49,67.62,Forest,9,2422,1,HIGH
30.716909,78.377417,Uttarakhand,394.26,12.45,251.88,-0.481,329.03,0.447,23.32,77.16,Shrubland,7,2457,0,LOW
25.709013,91.632533,Meghalaya,785.51,14.6,24.41,-0.0069,160.03,0.615,19.8,49.87,Forest,6,2329,1,NO_RISK
31.473832,80.886634,Uttarakhand,1011.15,14.04,253.73,0.0216,98.53,0.179,24.37,60.2,Forest,5,2249,1,MODERATE
8.936192,78.354987,Tamil Nadu,753.21,23.81,188.97,-0.004,110.73,0.2816,23.18,57.1,Grassland,7,299,0,MODERATE
11.971789,77.205304,Kerala,932.15,23.46,227.95,-0.0573,74.97,0.4009,20.45,62.78,Shrubland,1,2261,0,MODERATE
14.729056,75.688303,Karnataka,575.13,9.89,123.44,-0.0061,53.58,0.2014,23.32,52.47,Grassland,0,-1,0,NO_RISK
27.166403,87.125668,West Bengal,661.9,14.35,190.98,-0.1217,77.14,0.8885,20.74,46.46,Forest,7,794,1,HIGH
32.707284,73.546558,Jammu and Kashmir,1087.67,7.47,90.73,-0.0462,79.6,0.3179,18.61,60.46,Forest,4,1154,0,LOW
33.591847,76.529384,Jammu and Kashmir,20.0,15.54,62.15,0.2039,110.71,0.1149,28.23,54.32,Grassland,3,1552,0,NO_RISK
11.305402,76.25582,Kerala,289.13,11.5,183.92,0.0431,31.5,0.6413,25.21,67.12,Forest,3,3192,0,LOW
13.591319,77.068011,Tamil Nadu,4042.21,9.43,339.11,0.33,102.45,0.9529,4.54,59.97,Forest,3,3101,1,HIGH
17.35028,73.022909,Maharashtra,276.28,8.85,358.41,-0.0974,21.95,0.7542,23.72,51.27,Grassland,1,2190,0,LOW
19.303166,76.364474,Maharashtra,2001.26,6.74,84.93,0.0648,137.11,0.6313,15.3,58.51,Cropland,4,300,0,MODERATE
27.757514,88.819605,Sikkim,1377.61,7.81,196.69,-0.2173,61.95,0.1339,11.84,54.22,Barren,1,616,0,LOW
32.404475,75.991114,Jammu and Kashmir,3053.42,11.03,165.41,-0.0353,321.11,0.8272,6.54,61.11,Forest,5,1806,1,CRITICAL
27.173094,88.777534,Sikkim,691.35,40.01,225.49,0.0865,74.03,0.8711,24.59,45.92,Cropland,2,2573,1,HIGH
19.895688,78.37488,Maharashtra,1465.09,15.52,333.86,0.0186,82.54,0.2743,21.23,74.61,Barren,2,968,1,MODERATE
11.473989,75.970388,Kerala,577.57,7.61,99.84,-0.0304,131.88,0.56,26.48,48.11,Grassland,5,2428,0,LOW
30.458136,78.405636,Uttarakhand,458.72,3.87,326.87,-0.088,300.16,0.7693,25.05,61.95,Forest,6,1078,1,MODERATE
13.792782,75.976846,Karnataka,1169.71,13.35,229.08,-0.1531,131.68,0.5733,22.66,51.9,Grassland,3,2406,1,MODERATE
30.713167,76.93893,Himachal Pradesh,3596.37,7.08,109.4,-0.0637,299.01,0.341,9.86,67.48,Cropland,8,1949,1,HIGH
25.365856,87.492565,West Bengal,1276.73,10.66,276.12,-0.0503,213.84,0.6798,23.93,66.42,Shrubland,7,2182,1,MODERATE
16.233522,77.057358,Karnataka,1662.36,7.62,312.04,-0.0556,432.31,0.1393,19.3,69.68,Forest,6,304,0,LOW
29.218118,77.676923,Uttarakhand,3294.64,16.39,44.15,0.1458,134.09,0.7807,9.47,76.48,Forest,3,504,1,HIGH
28.025707,91.864554,Arunachal Pradesh,700.73,25.88,37.15,0.2603,291.47,0.173,27.16,61.22,Built-up,6,3624,0,MODERATE
25.910879,87.814387,West Bengal,466.95,16.17,284.85,-0.0263,487.86,0.4234,28.02,71.08,Barren,14,1809,1,HIGH
35.262134,73.746744,Jammu and Kashmir,647.55,8.17,253.49,-0.3398,232.73,0.4069,20.34,75.01,Cropland,6,3464,0,LOW
25.531372,92.483947,Meghalaya,441.58,7.02,177.23,0.2794,245.13,0.6084,24.78,61.8,Shrubland,10,2839,0,LOW
28.729122,78.139867,Uttarakhand,630.16,16.52,75.78,-0.1763,40.7,0.7087,25.76,60.54,Built-up,3,123,1,HIGH
29.089048,78.826172,Uttarakhand,1855.69,8.06,255.41,-0.1617,114.34,0.4236,19.6,49.05,Grassland,3,1700,1,MODERATE
27.279637,88.31993,Sikkim,459.15,20.88,24.04,0.0748,41.26,0.4585,21.09,76.35,Forest,5,1773,0,LOW
13.434743,79.758707,Tamil Nadu,1466.04,32.79,26.37,0.0551,272.36,0.5723,20.38,60.66,Barren,7,145,1,CRITICAL
18.425344,78.124986,Karnataka,203.12,12.39,112.1,0.0954,11.78,0.4041,30.12,63.34,Forest,2,2409,0,NO_RISK
25.193752,92.2243,Meghalaya,2254.45,11.06,114.43,0.1313,80.84,0.8679,16.76,59.1,Grassland,5,333,1,HIGH
11.61196,79.956109,Tamil Nadu,1013.28,29.63,212.98,-0.2244,182.4,0.3186,26.9,62.98,Built-up,3,2548,1,HIGH
32.503702,74.372632,Jammu and Kashmir,1142.87,6.29,211.48,-0.3452,240.06,0.595,19.29,66.28,Grassland,3,1019,1,HIGH
10.748659,77.280134,Tamil Nadu,265.12,9.0,135.35,-0.1677,74.8,0.0668,31.4,41.21,Cropland,5,3111,1,LOW
32.213334,76.986363,Himachal Pradesh,867.03,15.39,240.85,-0.178,230.31,0.3208,23.2,41.35,Cropland,10,1685,0,HIGH
29.049091,77.881861,Uttarakhand,2929.75,2.65,114.39,0.0054,110.07,0.1951,12.84,67.94,Cropland,5,1760,0,LOW
17.861184,79.5051,Maharashtra,957.77,3.43,106.85,0.1751,72.24,0.6355,20.27,62.23,Forest,2,268,0,NO_RISK
25.521366,90.379244,Meghalaya,2958.8,10.8,56.1,0.0147,53.41,0.5593,7.82,51.14,Grassland,2,1952,1,HIGH
30.164416,80.440705,Uttarakhand,553.31,24.24,32.02,-0.346,88.03,0.3292,22.76,49.93,Cropland,6,3462,0,MODERATE
19.037466,73.882716,Maharashtra,2118.91,18.39,328.7,-0.0789,234.03,0.7124,13.14,53.71,Built-up,5,1700,1,CRITICAL
29.023827,95.489923,Arunachal Pradesh,1826.15,12.13,124.63,-0.0013,152.56,0.8347,19.4,65.94,Built-up,2,3906,0,HIGH
32.724856,74.721648,Jammu and Kashmir,693.19,9.0,332.82,-0.0845,218.16,0.6348,22.51,48.29,Built-up,5,2802,0,HIGH
8.676611,77.350591,Kerala,3827.22,42.23,239.53,-0.1662,107.21,0.6705,-0.6,60.54,Shrubland,8,3138,1,CRITICAL
28.028511,88.79605,Sikkim,416.23,6.92,259.98,-0.0492,348.65,0.818,19.7,51.32,Forest,4,602,0,LOW
35.222929,74.081645,Jammu and Kashmir,361.46,8.84,191.96,0.1106,59.16,0.5495,27.45,68.11,Shrubland,5,1623,0,LOW
11.30204,75.682521,Kerala,989.62,13.07,87.05,0.0135,405.57,0.7185,22.35,61.08,Barren,9,691,0,HIGH
29.149814,94.816826,Arunachal Pradesh,376.52,22.51,184.03,-0.1956,333.65,0.3148,22.48,61.0,Grassland,10,946,1,LOW
29.929933,79.561924,Uttarakhand,1515.41,21.81,66.56,0.2133,135.92,0.5668,22.38,39.33,Shrubland,6,3493,0,LOW
9.633083,77.310353,Kerala,703.58,20.6,39.88,0.2435,107.15,0.5248,25.59,67.48,Forest,5,1392,0,MODERATE
12.76239,74.360391,Karnataka,119.34,13.75,285.74,-0.1255,83.87,0.6135,35.33,46.36,Forest,5,3888,1,MODERATE
8.072143,79.881497,Tamil Nadu,834.74,13.39,154.62,0.1757,67.76,0.567,30.29,38.1,Shrubland,3,3472,0,LOW
30.420863,80.843315,Uttarakhand,1922.64,5.81,272.97,0.1249,156.6,0.8204,7.62,49.65,Forest,4,308,1,HIGH
25.831463,91.559142,Meghalaya,2631.81,2.64,85.49,-0.1076,66.5,0.7416,10.6,74.71,Shrubland,6,2799,1,MODERATE
32.502799,74.425946,Jammu and Kashmir,1374.48,14.2,327.29,-0.1162,146.75,0.4558,14.56,59.71,Forest,4,2214,0,LOW
20.613444,73.203713,Maharashtra,1484.03,2.72,199.08,0.5172,382.35,0.4673,17.2,58.71,Built-up,12,2866,0,HIGH
28.917577,79.656097,Uttarakhand,1143.89,10.96,28.77,0.1149,127.31,0.3677,22.34,68.98,Built-up,0,-1,0,LOW
35.076246,76.117771,Jammu and Kashmir,2540.29,31.24,359.52,-0.13,240.54,0.2796,10.1,48.5,Forest,6,336,1,CRITICAL
20.371319,74.310976,Maharashtra,686.09,22.62,23.78,0.1844,139.79,0.3674,19.96,54.7,Forest,4,3052,0,LOW
25.714398,87.14702,West Bengal,736.58,9.08,58.43,-0.0817,122.81,0.8113,20.15,64.72,Shrubland,5,87,1,MODERATE
14.888761,76.62847,Karnataka,191.4,6.69,85.0,-0.0256,165.05,0.6266,28.91,43.66,Forest,6,1339,1,MODERATE
20.135837,76.29385,Maharashtra,1953.23,36.05,340.77,-0.1437,108.29,0.6401,12.35,62.84,Barren,5,668,1,HIGH
27.02008,88.490601,Sikkim,1140.58,8.39,242.6,0.023,65.18,0.6236,27.88,63.41,Forest,2,950,1,LOW
17.063375,75.815653,Karnataka,1966.32,14.54,177.17,-0.2181,39.34,0.7083,13.77,43.03,Grassland,1,3488,1,HIGH
27.041662,88.715643,Sikkim,850.97,11.93,252.32,-0.0164,124.43,0.3293,21.37,72.68,Forest,2,3232,0,MODERATE
27.880787,88.638519,Sikkim,344.24,21.93,286.0,0.0752,209.94,0.8826,29.26,70.77,Cropland,3,3041,1,MODERATE
11.895987,76.882302,Kerala,933.54,13.35,200.93,0.0746,128.94,0.5173,17.86,54.84,Built-up,6,2892,1,LOW
31.211589,75.636422,Himachal Pradesh,807.5,8.71,4.15,0.1894,110.31,0.6352,20.1,67.07,Grassland,6,762,0,LOW
9.382733,75.137672,Kerala,781.78,18.47,334.57,-0.0598,58.92,0.6429,20.71,56.87,Forest,3,3064,1,MODERATE
12.736036,76.501003,Kerala,2519.71,18.83,85.79,0.1336,95.55,0.3315,11.23,59.36,Forest,5,1255,1,HIGH
20.730555,74.849006,Maharashtra,1797.54,18.19,267.96,0.0274,86.57,0.7021,17.85,52.83,Barren,1,2663,1,HIGH
30.996957,77.822507,Uttarakhand,2460.46,22.52,152.43,-0.1346,40.08,0.6554,13.3,49.92,Shrubland,9,2817,1,CRITICAL
9.843152,77.271096,Kerala,982.09,6.54,174.59,0.1186,98.36,0.4973,26.19,55.62,Grassland,3,3883,0,LOW
25.684695,91.021037,Meghalaya,1382.89,6.51,338.54,0.1501,165.47,0.6328,25.29,74.48,Shrubland,4,3147,0,LOW
29.004998,79.477179,Uttarakhand,1671.83,23.8,192.69,0.0774,63.31,0.4201,20.24,51.9,Cropland,10,1419,1,MODERATE
25.282432,91.667848,Meghalaya,1200.18,20.93,30.12,0.0569,98.89,0.4789,16.01,46.8,Forest,8,3662,0,MODERATE
33.385472,75.035892,Jammu and Kashmir,296.02,3.02,37.1,-0.2936,126.79,0.2711,29.65,74.62,Cropland,6,1370,0,LOW
9.433416,78.920345,Tamil Nadu,1576.53,5.63,219.98,-0.0093,97.42,0.4679,16.9,33.71,Barren,5,3498,1,LOW
30.613769,77.875161,Uttarakhand,2545.29,14.88,16.93,-0.105,126.06,0.4862,9.64,65.47,Barren,5,1903,1,MODERATE
12.030946,77.808153,Tamil Nadu,3191.79,9.24,78.58,-0.1537,126.42,0.4011,9.0,57.71,Barren,3,3664,1,MODERATE
9.274411,75.475671,Kerala,587.48,12.97,67.55,0.0977,97.26,0.5792,22.04,66.18,Grassland,3,2769,0,MODERATE
32.238464,78.184716,Himachal Pradesh,1367.36,23.61,78.51,0.1951,306.71,0.3474,24.23,61.28,Forest,6,444,1,HIGH
34.953255,75.421419,Jammu and Kashmir,284.98,19.82,263.84,-0.0264,47.85,0.4024,31.9,63.0,Forest,5,2158,1,MODERATE
25.462756,89.076589,West Bengal,1600.19,4.13,286.96,0.2866,86.89,0.4286,11.77,70.41,Shrubland,5,705,0,MODERATE
33.397053,76.832606,Jammu and Kashmir,137.16,8.21,21.23,0.0669,190.14,0.2015,26.33,62.72,Cropland,5,843,0,LOW
30.640094,80.885787,Uttarakhand,3830.42,0.68,320.93,-0.1537,456.28,0.477,5.87,65.53,Forest,15,2543,0,HIGH
30.290202,79.897857,Uttarakhand,2704.44,11.55,40.94,-0.0579,34.94,0.5531,17.74,47.53,Forest,5,2022,1,MODERATE
12.127653,78.95597,Tamil Nadu,2562.52,24.12,141.07,0.0414,180.02,0.4008,15.0,63.6,Grassland,2,2143,1,HIGH
27.254172,88.831843,Sikkim,2047.05,8.9,117.52,-0.0568,299.98,0.7859,23.96,53.65,Shrubland,7,2258,1,HIGH
9.665845,75.746556,Kerala,830.16,17.91,57.11,-0.0535,35.63,0.5476,23.57,32.18,Grassland,2,656,0,MODERATE
12.400437,75.803061,Kerala,962.34,15.08,60.56,-0.2597,72.68,0.6335,21.57,50.09,Cropland,2,891,0,MODERATE
35.303461,73.900549,Jammu and Kashmir,1421.69,15.62,40.5,0.1302,30.09,0.7193,20.46,43.4,Cropland,5,886,1,CRITICAL
27.193359,93.311403,Arunachal Pradesh,1059.69,15.25,34.16,0.0243,325.37,0.6605,17.85,56.49,Forest,10,1507,0,MODERATE
15.034103,74.740472,Karnataka,752.63,15.79,254.37,0.1904,292.4,0.2807,11.01,57.03,Grassland,3,1602,0,MODERATE
15.441444,78.240774,Karnataka,3584.82,26.26,105.42,-0.0839,7.12,0.7423,-0.14,41.32,Grassland,3,2327,1,MODERATE
20.459819,78.48166,Maharashtra,2007.2,30.39,234.42,0.1122,106.47,0.1684,19.06,36.91,Forest,4,1826,0,MODERATE
26.140771,87.95885,West Bengal,1254.14,26.83,254.18,0.0076,128.84,0.5471,23.62,64.95,Built-up,3,3756,1,HIGH
30.80442,77.647644,Himachal Pradesh,1646.39,2.26,13.66,0.155,32.96,0.7343,14.11,46.32,Barren,3,3276,0,LOW
27.278335,88.633656,Sikkim,866.68,10.14,313.09,0.1367,83.39,0.5019,23.92,61.6,Cropland,1,2301,0,MODERATE
12.713339,75.215748,Kerala,424.69,3.84,140.36,0.1642,39.81,0.351,27.88,55.77,Cropland,3,155,0,NO_RISK
25.540215,90.0806,Meghalaya,3505.24,13.98,13.89,0.148,99.12,0.949,9.97,70.93,Forest,8,3224,1,CRITICAL
27.009313,88.648521,Sikkim,675.59,35.47,214.87,-0.3437,37.5,0.6004,27.28,74.49,Built-up,7,1475,1,HIGH
16.662716,78.008732,Maharashtra,1937.71,11.69,271.37,0.0018,45.42,0.6059,5.81,50.18,Barren,0,-1,1,LOW
27.09971,89.74468,West Bengal,432.36,3.58,212.17,-0.2236,57.02,0.8475,27.78,62.67,Cropland,6,1534,0,LOW
17.711385,78.06222,Karnataka,305.48,13.46,197.29,-0.0405,198.92,0.3292,28.63,57.56,Forest,4,1247,0,LOW
11.603755,76.949376,Kerala,2857.75,5.48,204.48,0.2431,160.57,0.5012,7.76,64.15,Built-up,4,3555,1,LOW
25.491769,92.294293,Meghalaya,2103.25,24.33,24.31,-0.201,130.46,0.3451,17.54,56.94,Forest,5,528,1,HIGH
29.189573,78.817786,Uttarakhand,835.09,12.09,130.87,0.1484,34.51,0.8853,19.51,71.38,Forest,1,379,0,MODERATE
30.416201,79.732106,Uttarakhand,1083.73,35.3,180.16,-0.0418,150.09,0.3788,26.95,60.79,Cropland,5,237,1,MODERATE
26.139376,89.032202,West Bengal,560.45,35.01,284.53,0.0765,289.14,0.4253,20.68,78.79,Shrubland,13,3816,1,CRITICAL
28.948336,91.902143,Arunachal Pradesh,205.81,9.6,244.98,-0.0678,189.8,0.8569,19.53,52.32,Forest,3,3960,0,LOW
16.780195,76.765292,Maharashtra,2927.28,1.89,216.33,0.085,182.51,0.5074,8.72,51.58,Forest,3,2,1,LOW
12.14369,76.681481,Kerala,2620.02,15.84,214.06,-0.1335,221.6,0.7037,11.13,53.15,Forest,9,3744,1,MODERATE
27.136558,91.844545,Arunachal Pradesh,1417.36,23.58,74.29,-0.1389,283.46,0.4735,16.19,58.83,Shrubland,7,432,1,MODERATE
16.844553,76.241147,Karnataka,407.23,4.12,246.92,0.0227,487.7,0.7699,28.18,71.34,Shrubland,5,2671,1,HIGH
8.200274,75.732629,Kerala,754.45,6.67,305.63,0.0541,47.98,0.4134,21.82,60.45,Shrubland,2,3197,1,NO_RISK
12.181268,77.207349,Tamil Nadu,4374.74,13.62,183.75,0.1122,120.23,0.6656,0.15,63.5,Grassland,1,2641,0,HIGH
35.272177,74.632509,Jammu and Kashmir,612.75,3.29,259.87,0.2228,361.92,0.2004,22.52,67.49,Barren,10,3292,0,MODERATE
34.232713,76.656621,Jammu and Kashmir,2017.61,26.1,256.43,0.1554,80.79,0.6605,18.09,43.27,Cropland,6,3275,1,HIGH
31.289492,80.231752,Uttarakhand,1589.05,11.73,74.67,0.1832,20.79,0.5952,19.49,74.34,Barren,2,1439,0,MODERATE
25.047157,87.274759,West Bengal,766.43,16.85,65.9,0.0566,54.34,0.6098,25.31,52.78,Forest,1,1674,0,LOW
32.631666,76.027731,Himachal Pradesh,231.77,42.9,282.88,-0.0078,93.95,0.3718,27.57,48.29,Forest,13,3387,1,MODERATE
9.105378,78.588287,Tamil Nadu,3268.87,7.85,105.87,-0.183,68.48,0.7238,8.67,63.27,Shrubland,5,126,0,HIGH
15.973163,80.533753,Maharashtra,1284.78,34.11,13.82,-0.1385,26.0,0.5337,17.8,61.7,Barren,3,3543,1,HIGH
27.612962,88.897227,Sikkim,1100.55,8.79,89.36,-0.1826,326.28,0.2876,25.15,53.97,Shrubland,9,3364,1,MODERATE
11.705585,76.317351,Kerala,419.92,17.37,310.15,-0.0295,43.17,0.3453,22.48,54.67,Forest,4,3388,0,NO_RISK
9.569333,76.820272,Kerala,2760.03,14.19,244.84,-0.1886,67.78,0.5464,12.1,69.44,Forest,4,2363,0,MODERATE
26.723409,87.146137,West Bengal,2520.14,15.25,4.91,0.054,194.49,0.2447,12.54,54.65,Forest,2,592,0,CRITICAL
26.617462,89.701065,West Bengal,1003.51,36.26,14.69,-0.2738,38.2,0.4997,19.56,54.53,Forest,4,3258,1,MODERATE
